courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_152_la_liberte_guidant_le_peuple_delacroix,Julirevolution (27.-29. Juli 1830),27.–29. Juli 1830,evenementConnexe,"Drei revolutionäre Tage, die König Karl X. stürzten, der die Pressefreiheit aufheben und das Wahlrecht einschränken wollte. Louis-Philippe I. bestieg an seiner Stelle den konstitutionellen Thron.",content_link
course_153_la_creation_d_adam_michel_ange,Fresko als Wandmaltechnik,Das Fresko als Wandmaltechnik,concept,"Malerei auf frischem Putz (fresco = frisch auf Italienisch). Die Pigmente verbinden sich beim Trocknen mit dem Putz, wodurch die Farbe dauerhaft und über Jahrhunderte beständig bleibt. Michelangelo musste in täglichen Abschnitten (giornata) auf dem Rücken von einem Gerüst aus arbeiten.",short_form
course_153_la_creation_d_adam_michel_ange,Theorie des «Gehirnmantels»,Die Theorie des «Gehirnmantels»,concept,"Theorie von Frank Meshberger (1990): Die Form des roten Mantels, der Gott umgibt, soll exakt den anatomischen Schnitt eines menschlichen Gehirns reproduzieren. Falls dies beabsichtigt war, hätte Michelangelo symbolisiert, dass Gott eine Schöpfung des menschlichen Geistes ist.",short_form
course_153_la_creation_d_adam_michel_ange,manière moderne,manière_moderne,concept,"Phase der Malerei der Renaissance, die sich durch eine perfekte Beherrschung der Anatomie und der Perspektive auszeichnet, kombiniert mit einer beispiellosen dramatischen Kraft.",content_link
course_154_impression_soleil_levant_monet,industrialisierte Hafen von Le Havre im 19. Jahrhundert,Der industrialisierte Hafen von Le Havre im 19. Jahrhundert,referenceHistorique,"Le Havre war der bedeutendste französische Handelshafen, der durch die Industrialisierung umgestaltet wurde. Monet zeigt genau diese industrielle Modernität (Dampf, Kräne, Boote) im Morgennebel – eine flüchtige Vision der fortschreitenden Modernität.",short_form
course_154_impression_soleil_levant_monet,Industrialisierung,Hafen von Le Havre (Industrialisierung),referenceHistorique,"Le Havre war der wichtigste französische Handelshafen, der durch die Industrialisierung transformiert wurde. Monet zeigt präzise diese industrielle Modernität (Dampf, Kräne, Barken) im morgendlichen Nebel – eine flüchtige Vision der Moderne im Aufbruch.",short_form
course_154_impression_soleil_levant_monet,Hafen von Le Havre,Hafen von Le Havre (Industrialisierung),referenceHistorique,"Le Havre war der wichtigste französische Handelshafen, der durch die Industrialisierung transformiert wurde. Monet zeigt präzise diese industrielle Modernität (Dampf, Kräne, Barken) im morgendlichen Nebel – eine flüchtige Vision der Moderne im Aufbruch.",short_form
course_155_nighthawks_hopper,amerikanische urbane Entfremdung,Die amerikanische urbane Entfremdung,concept,"Nighthawks wurde 1942 gemalt, einige Wochen nach Pearl Harbor. Die Isolation der Figuren in der amerikanischen Nacht drückt ein tiefes Unbehagen aus: den Individualismus der amerikanischen Gesellschaft, das Fehlen von Gemeinschaft, die Leere hinter dem materiellen Überfluss.",short_form
course_155_nighthawks_hopper,amerikanische Diner,Das amerikanische Diner,concept,"Kulturelle Institution: Ein rund um die Uhr geöffnetes Restaurant, schneller Service am Tresen, anonyme Laufkundschaft. Als Ort der kollektiven Einsamkeit par excellence nährt es die Ikonografie der amerikanischen Malerei, des Kinos (Film Noir) und der amerikanischen Literatur.",short_form
course_156_les_demoiselles_d_avignon_picasso,Primitivismus in der modernen Kunst,Der Primitivismus in der modernen Kunst,concept,"Tendenz des frühen 20. Jahrhunderts, in der afrikanischen und ozeanischen Kunst eine verlorene Vitalität zu suchen. Picasso fand darin eine radikale Freiheit der Darstellung, die die Konventionen der Perspektive seit der Renaissance brach.",short_form
course_156_les_demoiselles_d_avignon_picasso,Montmartre,Das Bateau-Lavoir (Montmartre),lieuInstitution,"Baufälliges Gebäude in Montmartre, in dem Picasso von 1904 bis 1909 lebte und arbeitete, umgeben von Künstlern und Dichtern (Max Jacob, Apollinaire, Braque). Dort, in einem Atelier ohne Wasser und Heizung, malte er die Demoiselles d'Avignon.",short_form
course_156_les_demoiselles_d_avignon_picasso,Das Bateau-Lavoir,Das Bateau-Lavoir (Montmartre),lieuInstitution,"Baufälliges Gebäude in Montmartre, in dem Picasso von 1904 bis 1909 lebte und arbeitete, umgeben von Künstlern und Dichtern (Max Jacob, Apollinaire, Braque). Dort, in einem Atelier ohne Wasser und Heizung, malte er die Demoiselles d'Avignon.",short_form
course_156_les_demoiselles_d_avignon_picasso,Bateau-Lavoir (Montmartre),Das Bateau-Lavoir (Montmartre),lieuInstitution,"Baufälliges Gebäude in Montmartre, in dem Picasso von 1904 bis 1909 lebte und arbeitete, umgeben von Künstlern und Dichtern (Max Jacob, Apollinaire, Braque). Dort, in einem Atelier ohne Wasser und Heizung, malte er die Demoiselles d'Avignon.",short_form
course_156_les_demoiselles_d_avignon_picasso,mimesis,Mimesis,concept,"Ästhetisches Konzept aus der griechischen Philosophie (Aristoteles), das die Nachahmung der Natur durch den Künstler bezeichnet.",content_link
course_156_les_demoiselles_d_avignon_picasso,Arts premiers,Arts Premiers,concept,"Historisch verwendeter Begriff für die künstlerischen Produktionen traditioneller Gesellschaften aus Afrika, Ozeanien und Amerika, aus denen Picasso seine Ausdruckskraft schöpfte.",content_link
course_157_la_persistance_de_la_memoire_dali,weiche Zeit und die bergsonische Philosophie,Die weiche Zeit und die bergsonische Philosophie,concept,"Bergson unterschied zwischen der physischen (messbaren) Zeit und der erlebten (subjektiven, elastischen) Zeit. Die weichen Uhren von Dalí illustrieren visuell diese „bergsonsche Zeit“: Im Traum dehnt sich die Zeit aus, zieht sich zusammen und verliert jede Starrheit.",short_form
course_157_la_persistance_de_la_memoire_dali,Katalonien,Cap de Creus (Katalonien),lieuInstitution,"Felsige Küstenlandschaft der Costa Brava, die in zahlreichen Gemälden von Dalí zu sehen ist. Die für dieses Kap charakteristischen geologischen Formationen aus erodiertem Granit nährten seine Fantasie für zweideutige und schmelzende Formen.",short_form
course_157_la_persistance_de_la_memoire_dali,Cap de Creus,Cap de Creus (Katalonien),lieuInstitution,"Felsige Küstenlandschaft der Costa Brava, die in zahlreichen Gemälden von Dalí zu sehen ist. Die für dieses Kap charakteristischen geologischen Formationen aus erodiertem Granit nährten seine Fantasie für zweideutige und schmelzende Formen.",short_form
course_158_la_tragedie_grecque_et_le_theatre_antiqu,Chor in der griechischen Tragödie,Der Chor in der griechischen Tragödie,concept,"Gruppe von 12 bis 15 Bürgern, die zwischen den Episoden singen, tanzen und das Geschehen kommentieren. Der Chor repräsentiert die Stimme der Gemeinschaft und bietet eine moralische Perspektive auf die Taten der Helden. Seine Rolle nahm bei Sophokles und Euripides schrittweise ab.",short_form
course_158_la_tragedie_grecque_et_le_theatre_antiqu,Theater von Epidauros,Das Theater von Epidauros,lieuInstitution,"Antikes Theater aus dem 4. Jahrhundert v. Chr., das 14.000 Zuschauer fassen konnte. Seine außergewöhnliche Akustik (man hört eine Münze von allen Plätzen aus fallen) bleibt geheimnisvoll und übertrifft die Möglichkeiten der modernen Akustiktechnik.",short_form
course_159_le_theatre_de_shakespeare,1599,Das Globe Theatre (1599),concept,"Theatergebäude am Südufer der Themse, außerhalb der Grenzen der City of London (die Aufführungen untersagte). Oktogonal und zum Himmel offen, bot es Platz für 3.000 Zuschauer, die entweder standen (Groundlings) oder in den überdachten Galerien saßen.",short_form
course_159_le_theatre_de_shakespeare,Das Globe Theatre,Das Globe Theatre (1599),concept,"Theatergebäude am Südufer der Themse, außerhalb der Grenzen der City of London (die Aufführungen untersagte). Oktogonal und zum Himmel offen, bot es Platz für 3.000 Zuschauer, die entweder standen (Groundlings) oder in den überdachten Galerien saßen.",short_form
course_159_le_theatre_de_shakespeare,Globe Theatre (1599),Das Globe Theatre (1599),concept,"Theatergebäude am Südufer der Themse, außerhalb der Grenzen der City of London (die Aufführungen untersagte). Oktogonal und zum Himmel offen, bot es Platz für 3.000 Zuschauer, die entweder standen (Groundlings) oder in den überdachten Galerien saßen.",short_form
course_159_le_theatre_de_shakespeare,shakespearesche Blankvers,Der shakespearesche Blankvers,concept,"Ungereimter Vers mit 10 Silben (iambischer Pentameter), den Shakespeare für adlige Personen verwendete. Gewöhnliche Personen sprachen in Prosa. Diese soziale Unterscheidung durch die Sprache ist eine Konvention des elisabethanischen Theaters.",short_form
course_159_le_theatre_de_shakespeare,Globe Theatre,Das Globe Theatre,concept,"Theatergebäude am Südufer der Themse, außerhalb der Grenzen der City of London (die Aufführungen untersagte). Oktogonal und zum Himmel offen, bot es Platz für 3.000 Zuschauer, die entweder standen (Groundlings) oder in den überdachten Galerien saßen.",content_link
course_160_la_liberte_de_la_presse_et_le_journalism,kollektive Gedächtnis,kollektives Gedächtnis,concept,"Die Gesamtheit der von einer sozialen Gruppe oder einer Nation geteilten Erinnerungen, die sich oft um ikonische Bilder oder traumatische Ereignisse kristallisieren.",content_link
course_161_la_naissance_des_dieux_grecs_cronos_zeus,griechische göttliche Anthropomorphismus,Der griechische göttliche Anthropomorphismus,concept,"Die griechischen Götter sind in ihren Emotionen (Eifersucht, Liebe, Zorn) völlig menschlich, aber unsterblich und übernatürlich. Xenophanes kritisierte diese Vision bereits: „Wenn die Pferde Götter hätten, würden sie sie als Pferde darstellen“.",short_form
course_161_la_naissance_des_dieux_grecs_cronos_zeus,griechischer göttlicher Anthropomorphismus,Griechischer göttlicher Anthropomorphismus,concept,"Die griechischen Götter sind in ihren Emotionen (Eifersucht, Liebe, Zorn) vollkommen menschlich, aber unsterblich und übernatürlich. Xenophanes kritisierte diese Sichtweise bereits: „Wenn die Pferde Götter hätten, würden sie diese wie Pferde darstellen“.",content_link
course_162_promethee_le_voleur_de_feu,prometheische Mythos in der modernen Kultur,Der prometheische Mythos in der modernen Kultur,concept,"Prometheus wurde zum Symbol der menschlichen Emanzipation durch Wissen, unter Missachtung der von den Göttern gesetzten Grenzen. Goethe, Shelley (Frankenstein), Marx beriefen sich auf ihn – er verkörpert die gegen die etablierte Ordnung rebellierende Modernität.",short_form
course_162_promethee_le_voleur_de_feu,Bruder des Prometheus,Epimetheus (Bruder des Prometheus),personnage,"Sein Name bedeutet „derjenige, der danach denkt“. Er nahm ohne Nachzudenken das von Zeus gesandte Geschenk der Pandora an. Seine Unvorsichtigkeit brachte das Unheil in die Welt. Das Paar Prometheus-Epimetheus illustriert den Gegensatz zwischen Voraussicht und Impulsivität.",short_form
course_163_pandore_et_la_boite,Misogynie in der griechischen Mythologie,Die Misogynie in der griechischen Mythologie,concept,"Der Mythos von Pandora wird oft als mythologische Rechtfertigung für das Misstrauen der Griechen gegenüber Frauen gelesen: Es ist eine Frau, die aus Neugier oder Ungehorsam das Böse in die Welt bringt. Ein Mythos, der parallel zu Eva in der Bibel steht.",short_form
course_163_pandore_et_la_boite,die Hoffnung,Die Elpis (die Hoffnung),concept,"In der Version von Hesiod bleibt die Hoffnung im Krug zurück, als Pandora ihn wieder schließt. Grundlegende Ambiguität: Ist sie die letzte wohlwollende Gabe der Götter oder ein zusätzliches Übel (falsche Hoffnung, Illusion), das die Menschen quält, indem es sie glauben lässt, dass die Dinge besser werden?",short_form
course_163_pandore_et_la_boite,Die Elpis,Die Elpis (die Hoffnung),concept,"In der Version von Hesiod bleibt die Hoffnung im Krug zurück, als Pandora ihn wieder schließt. Grundlegende Ambiguität: Ist sie die letzte wohlwollende Gabe der Götter oder ein zusätzliches Übel (falsche Hoffnung, Illusion), das die Menschen quält, indem es sie glauben lässt, dass die Dinge besser werden?",short_form
course_163_pandore_et_la_boite,Elpis,Elpis (die Hoffnung),concept,"In der Version von Hesiod bleibt Elpis im Krug, als Pandora ihn wieder schließt. Grundlegende Ambiguität: Ist sie die letzte wohlwollende Gabe der Götter oder ein zusätzliches Übel (falsche Hoffnung, Illusion), das die Menschen quält, indem es sie glauben lässt, dass die Dinge sich bessern werden?",short_form
course_164_demeter_et_persephone_les_saisons,Mysterien von Eleusis,Die Mysterien von Eleusis,concept,"Geheime Einweihungszeremonien, die in Eleusis über ein Jahrtausend lang gefeiert wurden (600 v. Chr. - 400 n. Chr.). Basierend auf dem Mythos von Persephone versprachen sie den Eingeweihten ein glückseliges Leben nach dem Tod. Platon und Mark Aurel wurden dort eingeweiht.",short_form
course_164_demeter_et_persephone_les_saisons,landwirtschaftliche Zyklus in der griechischen Religion,Der landwirtschaftliche Zyklus in der griechischen Religion,concept,"Der Mythos von Persephone ist eine mythologische Erklärung des Vegetationszyklus: Wenn sie in die Unterwelt hinabsteigt (Herbst-Winter), ist die Erde unfruchtbar; wenn sie wieder aufsteigt (Frühling), erwacht die Vegetation zu neuem Leben. Die griechische Religion war mit den landwirtschaftlichen Rhythmen verbunden.",short_form
course_164_demeter_et_persephone_les_saisons,landwirtschaftlicher Zyklus in der griechischen Religion,landwirtschaftliche Zyklus in der griechischen Religion,concept,"Der Mythos von Persephone ist eine mythologische Erklärung des Vegetationszyklus: Wenn sie in die Unterwelt hinabsteigt (Herbst-Winter), ist die Erde unfruchtbar; wenn sie wieder aufsteigt (Frühling), erwacht die Vegetation zu neuem Leben. Die griechische Religion war mit den landwirtschaftlichen Rhythmen verbunden.",content_link
course_165_orphee_et_eurydice,Katabasis: der Abstieg in die Unterwelt,Die Katabasis: der Abstieg in die Unterwelt,concept,"Wiederkehrendes mythologisches Motiv: Der Held steigt lebend in die Unterwelt hinab (Herakles, Odysseus, Äneas, Orpheus). Diese „Katabasis“ symbolisiert die Initiationsreise in den Tod und die Konfrontation mit dem Unbewussten.",short_form
course_165_orphee_et_eurydice,Orphismus: griechische Mysterienreligion,Der Orphismus: griechische Mysterienreligion,concept,"Religiöse Strömung, die sich vom Mythos des Orpheus inspirieren ließ und die Reinigung der Seele sowie die Metempsychose (Seelenwanderung) propagierte. Sie beeinflusste Pythagoras und Platon in ihrer Vorstellung von der Unsterblichkeit der Seele.",short_form
course_166_narcisse_et_echo,Echo in der akustischen Physik,Das Echo in der akustischen Physik,concept,"Nachhall eines Schalls an einer Oberfläche und Rückkehr zu seiner Quelle. Das Wort „Echo“ stammt direkt von der Nymphe des Mythos ab, die dazu verdammt war, nur die jeweils letzten gehörten Worte zu wiederholen. Dieser Mythos erklärte den Griechen das natürliche akustische Phänomen.",short_form
