Nom du cours,Classification,Terme,Explication
El nacimiento del impresionismo,Personaje,Michel-Eugène Chevreul,Químico francés cuya «Ley del contraste simultáneo de los colores» (1839) fundamentó teóricamente el uso de los colores complementarios por parte de los impresionistas.
El nacimiento del impresionismo,Lugar,Café Guerbois,"Célebre establecimiento parisino donde la vanguardia (Manet, Monet, Renoir, Zola) se reunía para debatir sobre la pintura moderna."
El nacimiento del impresionismo,Personaje,Paul Durand-Ruel,"Marchante de arte audaz que apoyó financieramente a los impresionistas y permitió su éxito internacional, especialmente en los Estados Unidos."
El nacimiento del impresionismo,Movimiento,estampas japonesas,"Grabados en madera (Ukiyo-e) llegados a Europa en el siglo XIX, cuyos encuadres asimétricos y colores planos fascinaron a Degas y Monet."
El nacimiento del impresionismo,Movimiento,neoimpresionismo,"Movimiento sucesor del impresionismo, liderado por Georges Seurat, que aplica científicamente la descomposición del color en forma de puntos."
Caravaggio y el claroscuro,Personaje,Michelangelo Merisi,"Nombre de nacimiento de Caravaggio, que dejó de lado en favor del nombre de su pueblo de origen para evitar la confusión con Miguel Ángel (Buonarroti)."
Caravaggio y el claroscuro,Lugar,Porto Ercole,"Ciudad costera de la Toscana donde Caravaggio muere de enfermedad y agotamiento en 1610, mientras intentaba regresar a Roma para obtener su perdón."
Caravaggio y el claroscuro,Movimiento,Contrarreforma,"Movimiento de la Iglesia católica que buscaba reafirmar la fe y responder a la Reforma protestante, utilizando particularmente el arte como herramienta de persuasión y emoción."
Caravaggio y el claroscuro,Movimiento,Manierismo,"Estilo artístico de finales del Renacimiento caracterizado por formas alargadas, composiciones complejas y un rechazo voluntario del naturalismo en favor del artificio."
Rembrandt y la escuela flamenca,Concepto,claroscuro,Técnica pictórica que juega con contrastes violentos entre zonas luminosas y zonas de sombra para crear volumen y profundidad dramática.
Rembrandt y la escuela flamenca,Evento,quiebra personal,"En 1656, tras deudas masivas relacionadas con su estilo de vida y sus colecciones, Rembrandt es declarado insolvente, perdiendo todos sus bienes materiales."
Rembrandt y la escuela flamenca,Lugar,Kloveniersdoelen,"Sede de los arcabuceros de Ámsterdam, donde se exponían originalmente los grandes retratos de grupo de las milicias burguesas."
Rembrandt y la escuela flamenca,Personaje,Vermeer,"Pintor holandés contemporáneo de Rembrandt, famoso por sus escenas de interior tranquilas y su uso magistral de la luz natural."
"El romanticismo en la pintura (Delacroix, Géricault)",Movimiento,neoclasicismo,"Estilo dominante en Francia desde la Revolución hasta los años 1820: claridad, temas nobles de la Antigüedad, primacía del dibujo sobre el color. La Revolución y Napoleón lo convirtieron en su estilo oficial."
"El romanticismo en la pintura (Delacroix, Géricault)",Personaje,Shakespeare,Dramaturgo inglés (1564-1616) cuyas obras trágicas y apasionadas fueron una fuente de inspiración mayor para los pintores románticos.
"El romanticismo en la pintura (Delacroix, Géricault)",Personaje,Byron,"Lord Byron (1788-1824), poeta británico que encarnó al héroe romántico atormentado y comprometido, fallecido durante la guerra de independencia griega."
"El romanticismo en la pintura (Delacroix, Géricault)",Concepto,abolicionista,"Corriente de pensamiento que busca la abolición de la esclavitud, una causa apoyada por Géricault en sus retratos de hombres negros."
"El romanticismo en la pintura (Delacroix, Géricault)",Evento,Tres Gloriosas,"Revolución parisina de los días 27, 28 y 29 de julio de 1830 que derrocó al rey Carlos X en favor de Luis Felipe I."
"El romanticismo en la pintura (Delacroix, Géricault)",Movimiento,orientalismo,"Corriente artística del siglo XIX fascinada por las culturas del Magreb y del Próximo Oriente, a menudo fantaseadas o descubiertas durante expediciones."
El cubismo: Picasso y Braque,Fecha,Quattrocento,"Designa el siglo XV italiano, periodo marcado por la invención de la perspectiva lineal y el renacimiento de las artes."
El cubismo: Picasso y Braque,Concepto,pasajes,Técnica pictórica iniciada por Cézanne que consiste en deslizar los planos unos dentro de otros para romper la continuidad de los volúmenes.
El cubismo: Picasso y Braque,Concepto,artes africanas y oceánicas,"Conjunto de obras rituales (máscaras, esculturas) cuya estructura geométrica y simbólica inspiró a Picasso para salir del realismo europeo."
El cubismo: Picasso y Braque,Lugar,Trocadéro,Antiguo museo de etnografía parisino donde los artistas vanguardistas descubrieron las artes no occidentales a principios del siglo XX.
El cubismo: Picasso y Braque,Personaje,Apollinaire,"Poeta y crítico de arte francés (1880-1918), defensor infatigable del cubismo y autor de 'Les Peintres cubistes'."
El cubismo: Picasso y Braque,Movimiento,Grupo de Puteaux,"Colectivo de artistas cubistas (Duchamp, Léger, Delaunay) que privilegiaban un enfoque más teórico y colorido que el de Picasso."
El cubismo: Picasso y Braque,Concepto,diseño gráfico,Disciplina que utiliza la imagen y la tipografía para comunicar; ha heredado del cubismo la deconstrucción de la puesta en página.
El surrealismo: Dalí y Magritte,Concepto,Cadáver exquisito,"Juego colectivo inventado por los surrealistas que consiste en componer una frase o un dibujo entre varias personas, sin que ninguna de ellas pueda tener en cuenta la colaboración o las colaboraciones anteriores."
El surrealismo: Dalí y Magritte,Movimiento,Realismo mágico,"Estilo pictórico o literario que integra elementos maravillosos o irracionales en un marco realista, creando un sentimiento de extrañeza sin caer en lo fantástico puro."
El expresionismo: Munch y El Grito,Concepto,desencanto,Proceso de ruptura con las creencias tradicionales y el sentimiento de pérdida de sentido frente a la racionalización y la modernización de la sociedad.
El expresionismo: Munch y El Grito,Concepto,subjetividad,"Carácter de lo que pertenece al sujeto por oposición al objeto. En el arte, privilegiar la percepción personal y emocional sobre la observación factual."
El expresionismo: Munch y El Grito,Concepto,nada,"Ausencia de sentido o de fundamento de la existencia, tema central de la filosofía existencialista que encuentra un eco visual en la obra de Munch."
El expresionismo: Munch y El Grito,Lugar,Ekeberg,Colina con vistas a Oslo donde Munch paseaba cuando tuvo la epifanía visual que inspiró « El Grito ».
El expresionismo: Munch y El Grito,Institución,Galería Nacional de Oslo,Museo noruego que conserva la versión más famosa (1893) del cuadro « El Grito ».
El expresionismo: Munch y El Grito,Movimiento,surrealismo,"Movimiento artístico que explora los mecanismos del inconsciente y del sueño, en parte influenciado por la libertad de expresión del expresionismo."
El arte abstracto: Kandinsky y Mondrian,Concepto,mímesis,Término griego que designa la imitación de la naturaleza o del mundo real en el arte. La abstracción es la primera ruptura total con este principio milenario.
El arte abstracto: Kandinsky y Mondrian,Otro,decantación,Proceso metafórico mediante el cual un artista como Mondrian depura progresivamente su visión de lo real para conservar únicamente las líneas de fuerza esenciales.
El arte abstracto: Kandinsky y Mondrian,Movimiento,abstracción lírica,"Tendencia del arte abstracto, iniciada por Kandinsky, que privilegia la expresión directa de las emociones y de la interioridad a través de formas orgánicas y juegos de colores libres."
El arte abstracto: Kandinsky y Mondrian,Personaje,Walter Gropius,"Arquitecto alemán (1883-1969), fundador del Bauhaus. Abogaba por una arquitectura racionalista y la unión entre la artesanía y los métodos industriales."
El Pop Art: Warhol y Lichtenstein,Movimiento,Independent Group,"Colectivo de artistas, arquitectos y críticos británicos formado en 1952 en Londres, considerado como el precursor del Pop Art por su interés por la cultura popular americana."
El Pop Art: Warhol y Lichtenstein,Concepto,Serigrafía,"Técnica de imprenta que utiliza una pantalla de seda como plantilla. Andy Warhol la utilizó para producir obras de arte en serie, cuestionando el aspecto único de la pintura."
El Pop Art: Warhol y Lichtenstein,Concepto,Ben-Day,"Procedimiento de impresión industrial creado por Benjamin Day en 1879, que consiste en pequeños puntos de colores. Lichtenstein los reprodujo a mano para imitar la estética del cómic."
El nacimiento de la música electrónica,Otro,charts,Clasificaciones semanales de las mejores ventas o escuchas de discos.
El nacimiento de la música electrónica,Concepto,sampling,Proceso de toma de un extracto sonoro (muestra) para reintegrarlo en una nueva composición.
El nacimiento de la música electrónica,Concepto,software de producción musical (DAW),"Música Asistida por Ordenador. Conjunto de herramientas digitales que permiten componer, grabar y mezclar música en un ordenador."
Bob Dylan y el folk protesta,Movimiento,Beat Generation,"Movimiento literario y artístico nacido en los años 1950 (Kerouac, Ginsberg) que aboga por la liberación sexual, la búsqueda espiritual y una escritura espontánea. Influyó fuertemente en la escritura de Dylan."
Bob Dylan y el folk protesta,Institución,Columbia Records,"Uno de los sellos discográficos estadounidenses más antiguos y potentes, que fichó a Bob Dylan en 1961."
Bob Dylan y el folk protesta,Otro,Fender Stratocaster,Modelo de guitarra eléctrica emblemático. La utilizada por Dylan en Newport en 1965 se convirtió en uno de los instrumentos más famosos de la historia del rock.
El hip-hop: nacimiento de una cultura,Lugar,Cross-Bronx Expressway,"Autopista principal que atraviesa el Bronx, cuya construcción entre 1948 y 1972 desestructuró física y socialmente el barrio."
El hip-hop: nacimiento de una cultura,Personaje,Robert Moses,"Urbanista neoyorquino cuyos proyectos de infraestructuras masivas favorecieron al automóvil, provocando la decadencia económica de barrios populares como el Bronx."
El hip-hop: nacimiento de una cultura,Concepto,Especulación inmobiliaria,"Práctica financiera que busca beneficiarse de las variaciones de precios de los bienes; en el Bronx de los años 70, derivó en incendios provocados para cobrar los seguros."
El hip-hop: nacimiento de una cultura,Concepto,Scratching,Técnica de DJ que consiste en manipular un disco de vinilo a mano para producir sonidos entrecortados y rítmicos.
El hip-hop: nacimiento de una cultura,Personaje,The Notorious B.I.G.,"Rapero emblemático de la costa este (Nueva York) en los años 1990, reconocido por su virtuosismo técnico y sus relatos autobiográficos."
El hip-hop: nacimiento de una cultura,Personaje,Tupac Shakur,"Figura central del rap de la costa oeste, poeta y actor, convertido en un icono mundial tras su trágica muerte en 1996."
La ópera de Verdi,Movimiento,Bel canto,"Estilo de canto italiano que prima la belleza del timbre, la fluidez de las líneas melódicas y la virtuosismo técnica en detrimento a veces de la veracidad dramática."
La ópera de Verdi,Concepto,Recitativo,"Forma de canto declamado, cercano al habla, utilizado en la ópera para hacer avanzar la acción entre dos arias más melódicas."
La ópera de Verdi,Movimiento,Verismo,"Corriente de la ópera italiana de finales del siglo XIX (Puccini, Mascagni) que busca representar la realidad social de forma bruta y violenta."
La ópera de Verdi,Personaje,Cavour,"Camillo Benso, conde de Cavour (1810-1861), estadista piamontés y arquitecto política de la unificación italiana."
Mozart: niño prodigio y vida trágica,Movimiento,romanticismo,"Movimiento artístico del siglo XIX que prima la expresión de los sentimientos y la individualidad, del cual Mozart es considerado un precursor por su sensibilidad."
Mozart: niño prodigio y vida trágica,Personaje,Gregorio Allegri,"Compositor italiano del siglo XVII, autor del célebre 'Miserere' que Mozart transcribe de memoria a la edad de 14 años."
